,ID,captions,map
54763,i2sRHf9m5KM_28_42,a dog is getting into a drier,658
54764,i2sRHf9m5KM_28_42,a dog is in a washing machine,658
54765,i2sRHf9m5KM_28_42,a dog is climbing into a washing machine,658
54766,i2sRHf9m5KM_28_42,the dog climbed into the dryer,658
54767,i2sRHf9m5KM_28_42,the puppy went into the dryer,658
54768,i2sRHf9m5KM_28_42,a dog gets in the dryer,658
54769,i2sRHf9m5KM_28_42,the dog crawled into the dryer,658
54770,i2sRHf9m5KM_28_42,the dog get in to the washing machine and sit,658
54771,i2sRHf9m5KM_28_42,a dog climbs into a washer,658
54772,i2sRHf9m5KM_28_42,a small dog tries to jump into a home dryer and gets in,658
54773,i2sRHf9m5KM_28_42,except for the first 2 words nothing resembles the lambada song the song from ghayal sochna kya jo bhi hoga from ghayal is a copy of the lambada song just listen to this one and the lambada tune not much similarities,658
54774,i2sRHf9m5KM_28_42,a dog is playing,658
54775,i2sRHf9m5KM_28_42,the dog is going the washing machine,658
54776,i2sRHf9m5KM_28_42,a dog jumps into a washing machine,658
54777,i2sRHf9m5KM_28_42,a dog is entering into the washing machine,658
54778,i2sRHf9m5KM_28_42,a puppy getting inside a washing machine,658
54779,i2sRHf9m5KM_28_42,a cute dog in washing machine dryer,658
54780,i2sRHf9m5KM_28_42,the dog is doing the something,658
54781,i2sRHf9m5KM_28_42,a dog is going into washing machine,658
54782,i2sRHf9m5KM_28_42,the dog climbed into the dryer,658
54783,i2sRHf9m5KM_28_42,the puppy jumped into the dryer,658
54784,i2sRHf9m5KM_28_42,a dog jumps into a washing machine,658
54785,i2sRHf9m5KM_28_42,a dog is sitting into the wash machine,658
54823,i3fd4nE8OCI_174_181,two men appear to be fighting or wrestling,170
54824,i3fd4nE8OCI_174_181,two men are fighting,170
54825,i3fd4nE8OCI_174_181,two men are fighting,170
54826,i3fd4nE8OCI_174_181,two men are fighting with each other,170
54827,i3fd4nE8OCI_174_181,two men are fighting,170
54828,i3fd4nE8OCI_174_181,two men are talking aggressively,170
54829,i3fd4nE8OCI_174_181,two men are pushing each other around,170
54830,i3fd4nE8OCI_174_181,a man is pushing another man,170
54831,i3fd4nE8OCI_174_181,two men are fighting,170
54832,i3fd4nE8OCI_174_181,two men are fighting with each other,170
54833,i3fd4nE8OCI_174_181,two men are fighting,170
54834,i3fd4nE8OCI_174_181,two men are fighting with each other,170
54835,i3fd4nE8OCI_174_181,one man pushed another man away,170
54836,i3fd4nE8OCI_174_181,the men are fighting with each other,170
54837,i3fd4nE8OCI_174_181,two men are struggling on a sidewalk,170
54838,i3fd4nE8OCI_174_181,two men argue,170
54839,i3fd4nE8OCI_174_181,one man fought with another man who was trying to comfort him,170
54840,i3fd4nE8OCI_174_181,two men are fighting,170
54841,i3fd4nE8OCI_174_181,they are fighting,170
54842,i3fd4nE8OCI_174_181,the boy is talking,170
54843,i3fd4nE8OCI_174_181,two men tussle on the street,170
54844,i3fd4nE8OCI_174_181,two men are fighting each other,170
54845,i3fd4nE8OCI_174_181,two guys are fighting,170
54846,i3fd4nE8OCI_174_181,two men are fighting,170
54847,i3fd4nE8OCI_174_181,a man is fighting with the other man,170
54848,i3fd4nE8OCI_174_181,we mikie dread tv is very good,170
54849,i3fd4nE8OCI_174_181,two men are fighting,170
54850,i3fd4nE8OCI_174_181,two men are quarreling each other,170
54851,i3fd4nE8OCI_174_181,two men are fighting,170
54852,i3fd4nE8OCI_174_181,a man is trying to calm another man down,170
54853,i3fd4nE8OCI_174_181,a black and white man are fighting,170
54854,i3fd4nE8OCI_174_181,two men are fighting,170
54855,i3fd4nE8OCI_174_181,two guys are fighting,170
54856,i3fd4nE8OCI_174_181,men are fightig,170
54857,i3fd4nE8OCI_174_181,two men are wrestling,170
54858,i3fd4nE8OCI_174_181,two men negotiating on some kind of serious matter,170
54859,i3fd4nE8OCI_174_181,the man did not want to be comforted by the other man,170
54860,i3fd4nE8OCI_174_181,two men begin fighting,170
54861,i3fd4nE8OCI_174_181,the men are fighting,170
54862,i3fd4nE8OCI_174_181,two men are fighting,170
54863,i3fd4nE8OCI_174_181,the men are fighting,170
54900,iEW-EkPQywU_61_83,a girl is chopping up a potato,74
54901,iEW-EkPQywU_61_83,a girl is slicing a potato into pieces,74
54902,iEW-EkPQywU_61_83,a woman cuts up a potato,74
54903,iEW-EkPQywU_61_83,a woman is chopping a peeled potato into slices,74
54904,iEW-EkPQywU_61_83,a woman is chopping a potato,74
54905,iEW-EkPQywU_61_83,a woman is cubing cooked potatoes while another woman watches,74
54906,iEW-EkPQywU_61_83,a woman is cutting a potato,74
54907,iEW-EkPQywU_61_83,a woman is slicing a potato,74
54908,iEW-EkPQywU_61_83,a woman is slicing a potato,74
54909,iEW-EkPQywU_61_83,a woman is slicing boiled potato,74
54910,iEW-EkPQywU_61_83,a woman slices a potato with a knife,74
54911,iEW-EkPQywU_61_83,the ladies demonstrated cutting a potatoe,74
54912,iEW-EkPQywU_61_83,the lady cut up a potatoe,74
54913,iEW-EkPQywU_61_83,the woman is cutting potatoes,74
54914,iEW-EkPQywU_61_83,two women are in a room,74
54915,iEW-EkPQywU_61_83,two women are talking,74
54916,iEW-EkPQywU_61_83,a woman is cutting a potato,74
54917,iEW-EkPQywU_61_83,the two women are cooking,74
54918,iEW-EkPQywU_61_83,a woman is cutting potatoes,74
54919,iEW-EkPQywU_61_83,a woman cuts a potato,74
54920,iEW-EkPQywU_61_83,a woman is cutting potatoes into pieces with a knife,74
54921,iEW-EkPQywU_61_83,a woman is slicing a potato,74
54922,iEW-EkPQywU_61_83,a woman is cutting a potatoe,74
54923,iEW-EkPQywU_61_83,someone is preparing something,74
54924,iEW-EkPQywU_61_83,a woman is cutting a potato,74
54925,iEW-EkPQywU_61_83,a lady cuts a potato,74
54926,iEW-EkPQywU_61_83,two girls coking,74
54927,iEW-EkPQywU_61_83,a woman is slicing some vegetables,74
54928,iEW-EkPQywU_61_83,womans are saying about how to make the shukhi bhaji,74
54929,iEW-EkPQywU_61_83,two ladies cooking some sort of indian dish with potatoes,74
54930,iEW-EkPQywU_61_83,they are slicing potatoes to make bhaji,74
54931,iEW-EkPQywU_61_83,the girl was cutting the potatoes,74
54932,iEW-EkPQywU_61_83,two ladies cutting the boiled patato in the kitchen,74
54933,iEW-EkPQywU_61_83,two womens is making potatoes,74
54934,iEW-EkPQywU_61_83,women are cooking in the kichen,74
54935,iEW-EkPQywU_61_83,two woman is making sukhi bhaji,74
54936,iEW-EkPQywU_61_83,a woman dices peeled potatoes,74
54937,iEW-EkPQywU_61_83,two girls are slicing potato,74
54938,iEW-EkPQywU_61_83,a woman is chopping a potato,74
54939,iEW-EkPQywU_61_83,a woman is slicing potatoes,74
54940,iLr7ZHAq1ro_7_11,a yellow train is speeding down a track,50
54941,iLr7ZHAq1ro_7_11,a train is riding on a track in front of a mountain,50
54942,iLr7ZHAq1ro_7_11,a train is riding on tracks,50
54943,iLr7ZHAq1ro_7_11,yellow passenger train is speeding down the track,50
54944,iLr7ZHAq1ro_7_11,a train is passing on a railwaytrack,50
54945,iLr7ZHAq1ro_7_11,a train races by with a mountain in the background,50
54946,iLr7ZHAq1ro_7_11,a train is moving,50
54947,iLr7ZHAq1ro_7_11,a train is moving fast,50
54948,iLr7ZHAq1ro_7_11,a train is passing by,50
54949,iLr7ZHAq1ro_7_11,a train is going by,50
54950,iLr7ZHAq1ro_7_11,a train is rolling by,50
54951,iLr7ZHAq1ro_7_11,the train went past the snow capped mountain,50
54952,iLr7ZHAq1ro_7_11,the train passed mt fuji,50
54953,iLr7ZHAq1ro_7_11,a train passes by mount fuji,50
54954,iLr7ZHAq1ro_7_11,a bullet train zooms through the countryside,50
54955,iLr7ZHAq1ro_7_11,the yellow train passed in front of the snow capped mountain,50
54956,iLr7ZHAq1ro_7_11,a train is coming down the tracks,50
54957,iLr7ZHAq1ro_7_11,a train is running on track,50
54958,iLr7ZHAq1ro_7_11,a rain is running,50
54959,iLr7ZHAq1ro_7_11,a snow covered mountain top,50
54960,iLr7ZHAq1ro_7_11,a train is going,50
54961,iLr7ZHAq1ro_7_11,a train is passing,50
54962,iLr7ZHAq1ro_7_11,a train is running,50
54963,iLr7ZHAq1ro_7_11,a train is running on track,50
54964,iLr7ZHAq1ro_7_11,super fast train is moving fastly,50
54965,iLr7ZHAq1ro_7_11,the train is passing mt fuji,50
54966,iLr7ZHAq1ro_7_11,the trin is going,50
55007,iUYWdCxvJCI_2_14,a baby playing in the living room,1
55008,iUYWdCxvJCI_2_14,a baby cleans the room,1
55009,iUYWdCxvJCI_2_14,a baby girl is putting away her toys,1
55010,iUYWdCxvJCI_2_14,a baby is dancing to a song being sung,1
55011,iUYWdCxvJCI_2_14,a baby is playing around,1
55012,iUYWdCxvJCI_2_14,a baby is playing with toys,1
55013,iUYWdCxvJCI_2_14,a baby is putting toys inside a larger toy,1
55014,iUYWdCxvJCI_2_14,a baby plays with some toys,1
55015,iUYWdCxvJCI_2_14,a baby puts several toys in a plastic container,1
55016,iUYWdCxvJCI_2_14,a small baby dances and plays with her toys as she listens to a nursery rhyme,1
55017,iUYWdCxvJCI_2_14,a small child is playing with toys,1
55018,iUYWdCxvJCI_2_14,a toddler is picking up toys,1
55019,iUYWdCxvJCI_2_14,a toddler plays with a plastic tea set,1
55020,iUYWdCxvJCI_2_14,a very young child is shown walking around in a room carrying a toy cup and saucer,1
55021,iUYWdCxvJCI_2_14,the baby is putting away her toys,1
55022,iUYWdCxvJCI_2_14,the baby is putting the dishes in a container,1
55023,iUYWdCxvJCI_2_14,the baby put her toys away,1
55024,iUYWdCxvJCI_2_14,a child is playing with toys,1
55025,iUYWdCxvJCI_2_14,the baby is playing,1
55026,iUYWdCxvJCI_2_14,a very cute baby is standing,1
55027,iUYWdCxvJCI_2_14,a baby is playing with a jug,1
55028,iUYWdCxvJCI_2_14,a baby is picking up all of her toys,1
55029,iUYWdCxvJCI_2_14,a small baby start on the game,1
55030,iUYWdCxvJCI_2_14,a small girl is playing,1
55031,iUYWdCxvJCI_2_14,toddler in living room with dog playing with toys and spinning around dancing,1
55032,iUYWdCxvJCI_2_14,a small boy playing,1
55033,iUYWdCxvJCI_2_14,a little girl is placing her toys in a bucket,1
55034,iUYWdCxvJCI_2_14,babies funny clip,1
55035,iUYWdCxvJCI_2_14,the small baby is playing,1
55036,iUYWdCxvJCI_2_14,the baby is putting away her toys,1
55037,iUYWdCxvJCI_2_14,a baby is dancing,1
55038,iUYWdCxvJCI_2_14,the cute baby playing with toys,1
55039,iUYWdCxvJCI_2_14,a toddler is picking up her toys,1
55040,iUYWdCxvJCI_2_14,a little girl is playing with her toys,1
55041,iUYWdCxvJCI_2_14,a baby girl is playing toys,1
55042,iUYWdCxvJCI_2_14,mother and child relaxing at home with their pet dog,1
55043,iUYWdCxvJCI_2_14,a baby is dancing with her tea set,1
55044,iUYWdCxvJCI_2_14,a baby picks up her toys off the ground,1
55045,iUYWdCxvJCI_2_14,a little kid is holding cup and saucer and rolling,1
55046,iUYWdCxvJCI_2_14,a child is playing,1
55047,iUYWdCxvJCI_2_14,a toddler playing,1
55048,iUYWdCxvJCI_2_14,a little girl playing with a tea set,1
55049,iUYWdCxvJCI_2_14,a baby girl is playing in a living room,1
55050,iUYWdCxvJCI_2_14,a baby is playing with toys,1
55051,iUYWdCxvJCI_2_14,a girl playing with a toy teapot,1
55052,iUYWdCxvJCI_2_14,baby girl dancing and playing,1
55053,iUYWdCxvJCI_2_14,a baby walking and playing,1
55054,iUYWdCxvJCI_2_14,a baby is spinning and walking,1
55055,iUYWdCxvJCI_2_14,a baby girl is playing with her toys and spinning around,1
55056,iUYWdCxvJCI_2_14,a baby is dancing,1
55057,iUYWdCxvJCI_2_14,a baby dances around and plays with her toys,1
55058,iUYWdCxvJCI_2_14,a child walking on the floor inorder to grab a toy,1
55059,iUYWdCxvJCI_2_14,a toddler spins in a circle and plays with toys,1
55060,iUYWdCxvJCI_2_14,a kid is playing with his toy,1
55061,iUYWdCxvJCI_2_14,this cute little girl is dancing to the itsybitsy spider and cleaning up her toys,1
55062,iUYWdCxvJCI_2_14,a baby is playing,1
55063,iUYWdCxvJCI_2_14,a toddler turns around and picks up its toys,1
55064,iUYWdCxvJCI_2_14,the baby is putting away her toys,1
55065,iUYWdCxvJCI_2_14,a little girl plays with a toy,1
55066,iUYWdCxvJCI_2_14,a baby is playing,1
55067,iUYWdCxvJCI_2_14,a child is playing,1
55068,iUYWdCxvJCI_2_14,baby in a happy moment,1
55069,iUYWdCxvJCI_2_14,one kid is collecting toys from the floor,1
55117,ibSwITK4jjQ_14_24,a policeman is trying to check someone car,87
55118,ibSwITK4jjQ_14_24,a cop is trying to arrest a car driver,87
55119,ibSwITK4jjQ_14_24,a cop is pointing a gun at someone,87
55120,ibSwITK4jjQ_14_24,a police man is shouting and pointing a gun to a car driver,87
55121,ibSwITK4jjQ_14_24,a police offer is approaching a vehicle with his pistol drawn,87
55122,ibSwITK4jjQ_14_24,a cop pulls a gun on a person in a car,87
55123,ibSwITK4jjQ_14_24,a cop is pulling someone over,87
55124,ibSwITK4jjQ_14_24,a police officer points the gun at a white car parked on one side of a highway and screams at the person inside it,87
55125,ibSwITK4jjQ_14_24,a officer aiming a gun a white car,87
55126,ibSwITK4jjQ_14_24,the officer pulled a gun on the car he had pulled over,87
55127,ibSwITK4jjQ_14_24,the police officer pulled over the car and drew his gun,87
55128,ibSwITK4jjQ_14_24,the officer pulled a gun on the driver he pulled over,87
55129,ibSwITK4jjQ_14_24,a cop is stopping the car,87
55130,ibSwITK4jjQ_14_24,a police officer approaches a pulled over vehicle,87
55131,ibSwITK4jjQ_14_24,a police officer pulls a car over,87
55132,ibSwITK4jjQ_14_24,a policeman pulls a gun on someone,87
55133,ibSwITK4jjQ_14_24,driving the car,87
55134,ibSwITK4jjQ_14_24,one poloiceman showing his gun to felon,87
55135,ibSwITK4jjQ_14_24,police brutality,87
55136,ibSwITK4jjQ_14_24,the car was parked beside the road,87
55137,ibSwITK4jjQ_14_24,a car is going on the road,87
55138,ibSwITK4jjQ_14_24,a cop is pulling a gun on a person who they just pulled over,87
55139,ibSwITK4jjQ_14_24,a man is chasing a car,87
55140,ibSwITK4jjQ_14_24,a police brutality,87
55141,ibSwITK4jjQ_14_24,a police is trying to arrest the person in car,87
55142,ibSwITK4jjQ_14_24,a police man is pullig someone over on the side of the road,87
55143,ibSwITK4jjQ_14_24,a police offer holds a gun in the air,87
55144,ibSwITK4jjQ_14_24,a police offer moves toward a car with his gun drawn,87
55145,ibSwITK4jjQ_14_24,a police officer is pointing his gun at a stopped car,87
55146,ibSwITK4jjQ_14_24,a police officer is pulling over a car on a highway,87
55147,ibSwITK4jjQ_14_24,a police officer is yelling and pulling a woman from a car,87
55148,ibSwITK4jjQ_14_24,a police officer pulls a gun on a driver,87
55149,ibSwITK4jjQ_14_24,a police officer pulls out a guns and takes aim at passing traffic,87
55150,ibSwITK4jjQ_14_24,a police officer,87
55151,ibSwITK4jjQ_14_24,a policeman approaches a parked car with his gun drawn,87
55152,ibSwITK4jjQ_14_24,a policeman is pointing gun towards passenger,87
55153,ibSwITK4jjQ_14_24,a policeman is stopping a car,87
55154,ibSwITK4jjQ_14_24,an armed police officer approaches a stopped vehicle,87
55155,ibSwITK4jjQ_14_24,an officer has drawn their gun at a suspect,87
55156,ibSwITK4jjQ_14_24,cop is stoping a car,87
55157,ibSwITK4jjQ_14_24,mad police officer holding a gun on a driver,87
55158,ibSwITK4jjQ_14_24,many cars are running on the road,87
55159,ibSwITK4jjQ_14_24,police is checking car,87
55160,ibSwITK4jjQ_14_24,police man scaring with other person,87
55161,ibSwITK4jjQ_14_24,policemen covering a car standing on the roadside of an highway,87
55162,ibSwITK4jjQ_14_24,the person is shooting the car,87
55163,ibSwITK4jjQ_14_24,the police men is showing the gun in front of the car,87
55164,ibSwITK4jjQ_14_24,a police man is targeting on car,87
55165,ibSwITK4jjQ_14_24,a police officer is detecting,87
55166,ibSwITK4jjQ_14_24,a policeman searching a car,87
55167,ibSwITK4jjQ_14_24,a police is rounding up a car,87
55168,ibSwITK4jjQ_14_24,a police is shooting on the road,87
55298,inLBPVG8oEU_18_24,a young man is dancing alone,136
55299,inLBPVG8oEU_18_24,a man is dancing,136
55300,inLBPVG8oEU_18_24,a man is dancing on a stage,136
55301,inLBPVG8oEU_18_24,a man is dancing,136
55302,inLBPVG8oEU_18_24,a man is dancing,136
55303,inLBPVG8oEU_18_24,a man is dancing on stage,136
55304,inLBPVG8oEU_18_24,a man is dancing on a stage,136
55305,inLBPVG8oEU_18_24,a man is dancing on a stage,136
55306,inLBPVG8oEU_18_24,a man is dancing on a stage,136
55307,inLBPVG8oEU_18_24,a man dances on a stage,136
55308,inLBPVG8oEU_18_24,a man is dancing,136
55309,inLBPVG8oEU_18_24,a man is dancing,136
55310,inLBPVG8oEU_18_24,a man is dancing on a stage,136
55311,inLBPVG8oEU_18_24,the man tap danced on the stage,136
55312,inLBPVG8oEU_18_24,a man dances in the spotlight,136
55313,inLBPVG8oEU_18_24,the man is dancing,136
55314,inLBPVG8oEU_18_24,a man is dancing on a stage,136
55315,inLBPVG8oEU_18_24,a man dances,136
55316,inLBPVG8oEU_18_24,the man tap danced on the stage,136
55317,inLBPVG8oEU_18_24,a man is dancing on a stage,136
55318,inLBPVG8oEU_18_24,a man is dancing,136
55319,inLBPVG8oEU_18_24,a man is dancing,136
55320,inLBPVG8oEU_18_24,a man is dancing,136
55321,inLBPVG8oEU_18_24,a man is dancing on a stage,136
55322,inLBPVG8oEU_18_24,he is dancing on the song,136
55323,inLBPVG8oEU_18_24,a man is dancing,136
55324,inLBPVG8oEU_18_24,a man dancing,136
55325,inLBPVG8oEU_18_24,a man dancing,136
55326,inLBPVG8oEU_18_24,i miss the old evoulution of dance because now he has just gotten worse if he makes another one and it sucks just like the second,136
55327,inLBPVG8oEU_18_24,he is in evolution of dancing,136
55328,inLBPVG8oEU_18_24,a man is dancing on stage,136
55329,inLBPVG8oEU_18_24,a person is dancing,136
55330,inLBPVG8oEU_18_24,the man tap danced a fast dance,136
55331,inLBPVG8oEU_18_24,a man is dancing,136
55332,inLBPVG8oEU_18_24,a man is dancing on the floor,136
55333,inLBPVG8oEU_18_24,a man is dancing,136
55334,inLBPVG8oEU_18_24,the man is dancing,136
55335,inLBPVG8oEU_18_24,a man is dancing,136
55336,inLBPVG8oEU_18_24,a men is dancing,136
55337,inLBPVG8oEU_18_24,a man is dancing on stage,136
55398,itxzpFW1z7E_22_36,a kitten waves while knawing it s hip,410
55399,itxzpFW1z7E_22_36,a cat is biting on itself and waving its paw,410
55400,itxzpFW1z7E_22_36,a cat is cleaning itself and waving its paw,410
55401,itxzpFW1z7E_22_36,a cat is cleaning itself,410
55402,itxzpFW1z7E_22_36,a cat is laying down and it keeps moving one paw like it is waving at something,410
55403,itxzpFW1z7E_22_36,a cat is raising its paw while licking itself,410
55404,itxzpFW1z7E_22_36,a cat shoves its head in its fur,410
55405,itxzpFW1z7E_22_36,a kitten is biting itself,410
55406,itxzpFW1z7E_22_36,a kitten is cleaning itself,410
55407,itxzpFW1z7E_22_36,a kitten waves its paw and hides its face,410
55408,itxzpFW1z7E_22_36,a white cat seated on a couch is biting its body while moving its right forepaw in the air,410
55409,itxzpFW1z7E_22_36,a white cat suckling itself,410
55410,itxzpFW1z7E_22_36,the cat is cleaning his fur,410
55411,itxzpFW1z7E_22_36,the cat is scratching itself with it s mouth,410
55412,itxzpFW1z7E_22_36,the cat waved his paw as he cleaned his fur,410
55413,itxzpFW1z7E_22_36,the cat is sleeping in the sofa,410
55414,itxzpFW1z7E_22_36,a cute kitten lying on the bed,410
55415,itxzpFW1z7E_22_36,a cute cat is sitting in a sofa,410
55416,itxzpFW1z7E_22_36,a cat it biting itself and pawing at the air,410
55417,itxzpFW1z7E_22_36,a cat is handling his hand,410
55418,itxzpFW1z7E_22_36,a cat itching it self,410
55419,itxzpFW1z7E_22_36,a cat is sitting on the sofa,410
55420,itxzpFW1z7E_22_36,a cat is so funny,410
55421,itxzpFW1z7E_22_36,cutest little kitty ever,410
55422,itxzpFW1z7E_22_36,camera is taking video of a cute kitten,410
55423,itxzpFW1z7E_22_36,a kitty on a carpet,410
55424,itxzpFW1z7E_22_36,a cat is grooming itself,410
55425,itxzpFW1z7E_22_36,the cat is scratching his back,410
55426,itxzpFW1z7E_22_36,a cat is grooming itself while waving a paw,410
55427,itxzpFW1z7E_22_36,cat is cleaning itself,410
55428,itxzpFW1z7E_22_36,a cat is scratching itself,410
55429,itxzpFW1z7E_22_36,a cat is batting its paw,410
55430,itxzpFW1z7E_22_36,a cat is cleaning itself,410
55431,itxzpFW1z7E_22_36,a cat is licking itself by its mouth,410
55432,itxzpFW1z7E_22_36,a cat is sitting,410
55433,itxzpFW1z7E_22_36,a cat is waving her hand,410
55434,itxzpFW1z7E_22_36,a kitty is sitting in a sofa,410
55435,itxzpFW1z7E_22_36,a cat chewing its fur,410
55436,itxzpFW1z7E_22_36,a kitten is cleaning itself,410
55437,itxzpFW1z7E_22_36,cutest litle kitty ever,410
55438,itxzpFW1z7E_22_36,a kitten is pawing at the camera,410
55439,itxzpFW1z7E_22_36,a cat is biting its back,410
55440,itxzpFW1z7E_22_36,a cat lying and cleaning itself,410
55441,itxzpFW1z7E_22_36,a white cute cat sitting on a sofa side by her master,410
55442,itxzpFW1z7E_22_36,a cat is waving it s paw,410
55443,itxzpFW1z7E_22_36,little cat waving his right pawtrying to shake hand,410
55444,itxzpFW1z7E_22_36,a cat is swallowing his skin,410
55445,itxzpFW1z7E_22_36,a cat doing funny activities,410
55446,itxzpFW1z7E_22_36,a cat is playing,410
55447,itxzpFW1z7E_22_36,a cat enjoys licking its back,410
55448,itxzpFW1z7E_22_36,the cat is licking itself,410
55449,itxzpFW1z7E_22_36,cat is nursing on her own side,410
55450,itxzpFW1z7E_22_36,a cat is scratching herself,410
55451,itxzpFW1z7E_22_36,little cat taking rest,410
55452,itxzpFW1z7E_22_36,a cat is waving its hand,410
55453,itxzpFW1z7E_22_36,cutest cat saying hi to the viewers,410
55454,itxzpFW1z7E_22_36,a kitten moosing herself,410
55455,itxzpFW1z7E_22_36,a cat is cleaning himself,410
55596,iyAoiWeD53k_120_127,one woman is cooking some kind of coated meat in a pan on a hotplate,439
55597,iyAoiWeD53k_120_127,a woman pours milk into a skillet,439
55598,iyAoiWeD53k_120_127,a woman pours milk into a skillet,439
55599,iyAoiWeD53k_120_127,one woman is stirring the contents of a cooking utensil and a second woman pours milk into the utensil,439
55600,iyAoiWeD53k_120_127,a woman is pouring a milk in a pan,439
55601,iyAoiWeD53k_120_127,a woman is pouring cream into a frying pan,439
55602,iyAoiWeD53k_120_127,two women are cooking,439
55603,iyAoiWeD53k_120_127,two women are cooking,439
55604,iyAoiWeD53k_120_127,two women are cooking,439
55605,iyAoiWeD53k_120_127,a woman add milk to a pan,439
55606,iyAoiWeD53k_120_127,two woman are preparing food,439
55607,iyAoiWeD53k_120_127,a woman pours milk to a skillet containing cooked and mashed yam as another woman stirs the mixture with a spatula,439
55608,iyAoiWeD53k_120_127,the girl added the milk to the cooking meat,439
55609,iyAoiWeD53k_120_127,the women are pouring milk into the pan,439
55610,iyAoiWeD53k_120_127,two women prepare some food,439
55611,iyAoiWeD53k_120_127,the lady added milk to the food in the pan,439
55612,iyAoiWeD53k_120_127,there is tv program,439
55613,iyAoiWeD53k_120_127,there is preparing item in tv show,439
55614,iyAoiWeD53k_120_127,two women are cooking,439
55615,iyAoiWeD53k_120_127,someone preparing something,439
55616,iyAoiWeD53k_120_127,the mother and the daughter are cooking,439
55617,iyAoiWeD53k_120_127,a woman is conducting cookery show,439
55618,iyAoiWeD53k_120_127,the aamhi khayya cooking,439
55619,iyAoiWeD53k_120_127,two women cooking,439
55620,iyAoiWeD53k_120_127,two woman is cooking suranachi basundi,439
55621,iyAoiWeD53k_120_127,the lady added milk to the food in the pan,439
55622,iyAoiWeD53k_120_127,a woman cooking her kichen,439
55623,iyAoiWeD53k_120_127,the woman poured cream into the pan,439
55624,iyAoiWeD53k_120_127,a woman is pouring some milk into a pan,439
55625,iyAoiWeD53k_120_127,a girl is pouring a milk,439
55626,izU1dDwnuMY_80_92,three men are biking in the woods,677
55627,izU1dDwnuMY_80_92,two cyclist do tricks,677
55628,izU1dDwnuMY_80_92,cyclist are riding their bicycle in the wood,677
55629,izU1dDwnuMY_80_92,three people are riding bikes in a rural environment,677
55630,izU1dDwnuMY_80_92,a group of people are riding bikes and doing stunts,677
55631,izU1dDwnuMY_80_92,peoples are riding bicycles over obstacles,677
55632,izU1dDwnuMY_80_92,people are riding bikes in the woods,677
55633,izU1dDwnuMY_80_92,a group of mountain bikers ride through rugged terrain,677
55634,izU1dDwnuMY_80_92,guys are riding motorcycles,677
55635,izU1dDwnuMY_80_92,people ride their bikes,677
55636,izU1dDwnuMY_80_92,several bikers are riding through the forest doing tricks,677
55637,izU1dDwnuMY_80_92,three men on bicycles are riding through the woods,677
55638,izU1dDwnuMY_80_92,three mountain bikers are doing tricks in the woods over very rugged terrain,677
55639,izU1dDwnuMY_80_92,the boys did many jumps on their bikes on the path,677
55640,izU1dDwnuMY_80_92,the bicycle riders are doing stunts,677
55641,izU1dDwnuMY_80_92,people ride bikes and do tricks,677
55642,izU1dDwnuMY_80_92,bikers complete an offroad stunt course,677
55643,izU1dDwnuMY_80_92,two bicyclists did many jumps on their bikes,677
55644,izU1dDwnuMY_80_92,two men are riding their bicycle,677
55645,izU1dDwnuMY_80_92,people are riding bikes through the woods,677
55646,izU1dDwnuMY_80_92,he is cycle facing,677
55647,izU1dDwnuMY_80_92,some boys driving bicycle,677
55648,izU1dDwnuMY_80_92,stunters making stunt in the films,677
55649,izU1dDwnuMY_80_92,some mans ride the bicycle,677
55650,izU1dDwnuMY_80_92,cyclists perform stunts on bikes,677
55651,izU1dDwnuMY_80_92,mountain bikers are doing stunts,677
55652,izU1dDwnuMY_80_92,people are riding bicycles,677
55653,izU1dDwnuMY_80_92,the men are showing stunts with a bicycle,677
55654,izU1dDwnuMY_80_92,guys riding cycles on dangerous paths,677
55655,izU1dDwnuMY_80_92,cycling race is going in the forest,677
55656,izU1dDwnuMY_80_92,people are riding mountain bikes in the woods,677
55657,izU1dDwnuMY_80_92,three men are cycling in a rough road,677
55658,izU1dDwnuMY_80_92,three people are riding bicycles,677
55659,izU1dDwnuMY_80_92,a man riding cycle,677
55660,izU1dDwnuMY_80_92,men are performing cycle stunts,677
55661,izU1dDwnuMY_80_92,two boys doing some kind of serious stunts with their bicycle,677
55662,izU1dDwnuMY_80_92,three mountain bikers are performing a variety of stunts,677
55663,izU1dDwnuMY_80_92,men showing somekind of stunt with their bicycle in a mountain area,677
55664,izU1dDwnuMY_80_92,men are riding bicycles,677
55665,izU1dDwnuMY_80_92,the men are riding their bicycles,677
55666,izU1dDwnuMY_80_92,two men are racing mountain bikes through along an obstacle course,677
55667,izU1dDwnuMY_80_92,bicyclists ride and jump through a stunt course,677
55668,izU1dDwnuMY_80_92,the boys are bike riding,677
55669,j1Z890_Q3so_131_138,a woman is stirring a white substance in a metal bowl,515
55670,j1Z890_Q3so_131_138,a woman is mixing food,515
55671,j1Z890_Q3so_131_138,a woman is mixing food,515
55672,j1Z890_Q3so_131_138,a woman is stirring some kind of white mixture in a bowl,515
55673,j1Z890_Q3so_131_138,a woman is stirring a slurry,515
55674,j1Z890_Q3so_131_138,a woman is mixing something,515
55675,j1Z890_Q3so_131_138,a woman is mixing ingredients in a bowl,515
55676,j1Z890_Q3so_131_138,a woman stirs a sauce in a bowl,515
55677,j1Z890_Q3so_131_138,a woman is stirring some ingredients,515
55678,j1Z890_Q3so_131_138,a woman is stirring food in a bowl,515
